Georgia,atlanta,nat,apa,6974912074,None,Need a house to rent? Look no further! Hundreds of options!,https://atlanta.craigslist.org/nat/apa/d/kennesaw-need-house-to-rent-look-no/6974912074.html,2019-10-03,19:09,$1500,Kennesaw,True,None,4,None
Georgia,atlanta,nat,apa,6974912724,None,Looking to move this Fall? Choose your house NOW!,https://atlanta.craigslist.org/nat/apa/d/kennesaw-looking-to-move-this-fall/6974912724.html,2019-10-03,19:09,$1500,Kennesaw,True,None,4,None
Georgia,atlanta,nat,apa,6992164231,None,"♥ Beautiful DUNWOODY apartments, Close to Freeway, Intrusion Alarm",https://atlanta.craigslist.org/nat/apa/d/atlanta-beautiful-dunwoody-apartments/6992164231.html,2019-10-03,19:09,$1255,"DUNWOODY, SANDY SPRINGS, PERIMETER, ROSWELL, ATLANTA",True,None,1,815ft2
Georgia,atlanta,nat,apa,6974913668,None,Rent any house that's for sale in Kennesaw!,https://atlanta.craigslist.org/nat/apa/d/kennesaw-rent-any-house-thats-for-sale/6974913668.html,2019-10-03,19:09,$1500,Kennesaw,True,None,4,None
Georgia,atlanta,nat,apa,6974911447,None,"Pick any house, we buy it, you rent it!",https://atlanta.craigslist.org/nat/apa/d/kennesaw-pick-any-house-we-buy-it-you/6974911447.html,2019-10-03,19:05,$1500,Kennesaw,True,None,4,None
Georgia,atlanta,nat,apa,6977793012,None,Need a house to rent? Look no further! Hundreds of options!,https://atlanta.craigslist.org/nat/apa/d/woodstock-need-house-to-rent-look-no/6977793012.html,2019-10-03,19:05,$1500,Woodstock,True,None,4,None
Georgia,atlanta,nat,apa,6977986964,None,Rent any house that's for sale in Cumming!,https://atlanta.craigslist.org/nat/apa/d/cumming-rent-any-house-thats-for-sale/6977986964.html,2019-10-03,19:05,$1500,Cumming,True,None,4,None
Georgia,atlanta,nat,apa,6977791991,None,"Pick any house, we buy it, you rent it!",https://atlanta.craigslist.org/nat/apa/d/lebanon-pick-any-house-we-buy-it-you/6977791991.html,2019-10-03,19:05,$1500,Woodstock,True,None,4,None
Georgia,atlanta,nat,apa,6975676244,None,"Pick any house, we buy it, you rent it!",https://atlanta.craigslist.org/nat/apa/d/acworth-pick-any-house-we-buy-it-you/6975676244.html,2019-10-03,19:05,$1500,Acworth,True,None,4,None
Georgia,atlanta,nat,apa,6980037594,None,$800 Off Fist Months Rent!,https://atlanta.craigslist.org/nat/apa/d/marietta-800-off-fist-months-rent/6980037594.html,2019-10-03,19:04,$1275,Marietta,True,None,3,1410ft2
Georgia,atlanta,nat,apa,6992139823,None,"☺ Apartments in DUNWOODY, Breakfast Bar, architectural columns!",https://atlanta.craigslist.org/nat/apa/d/atlanta-apartments-in-dunwoody/6992139823.html,2019-10-03,18:58,$1445,"DUNWOODY, SANDY SPRINGS, PERIMETER, ROSWELL, ATLANTA",True,None,2,1089ft2
Georgia,atlanta,nat,apa,6970840315,None,"Ceiling Fans, Close to Freeway, Loft",https://atlanta.craigslist.org/nat/apa/d/alpharetta-ceiling-fans-close-to/6970840315.html,2019-10-03,18:56,$1471,Beautiful and Cozy Neighborhood!,True,None,1,1327ft2
Georgia,atlanta,nat,apa,6986132841,None,"Black Mineral Jet Countertops, Redesigned Interiors, Fireplaces",https://atlanta.craigslist.org/nat/apa/d/woodstock-black-mineral-jet-countertops/6986132841.html,2019-10-03,18:53,$1077,None,True,None,1,954ft2
Georgia,atlanta,nat,apa,6977958669,None,"Walk-In Closets, Cycling Bikes, Free Weights",https://atlanta.craigslist.org/nat/apa/d/peachtree-corners-walk-in-closets/6977958669.html,2019-10-03,18:51,$949,Peachtree Corners,True,None,1,700ft2
Georgia,atlanta,nat,apa,6992159318,None,1 Bedroom in Buford,https://atlanta.craigslist.org/nat/apa/d/buford-1-bedroom-in-buford/6992159318.html,2019-10-03,18:50,$1070,None,False,None,1,792ft2
Georgia,atlanta,nat,apa,6988018342,None,"Playground, 24 Hour Emergency Maintenance, Community Laundry Facility",https://atlanta.craigslist.org/nat/apa/d/peachtree-corners-playground-24-hour/6988018342.html,2019-10-03,18:44,$1097,None,True,None,1,1000ft2
Georgia,atlanta,nat,apa,6987921989,None,"❄ Apartments available in DUNWOODY, Soaker Tub, Controlled Access",https://atlanta.craigslist.org/nat/apa/d/atlanta-apartments-available-in/6987921989.html,2019-10-03,18:33,$1180,"DUNWOODY, SANDY SPRINGS, PERIMETER, ROSWELL, ATLANTA",True,None,1,621ft2
Georgia,atlanta,nat,apa,6992136853,None,"► Apartments in DUNWOODY, fireplace, Walk-In Shower",https://atlanta.craigslist.org/nat/apa/d/atlanta-apartments-in-dunwoody/6992136853.html,2019-10-03,18:31,$1500,"DUNWOODY, SANDY SPRINGS, PERIMETER, ROSWELL, ATLANTA",True,None,2,1085ft2
Georgia,atlanta,nat,apa,6985121541,None,"☀ Belmont Place in Marietta, Lighted Tennis Courts, Breakfast Bar",https://atlanta.craigslist.org/nat/apa/d/marietta-belmont-place-in-marietta/6985121541.html,2019-10-03,18:29,$1944,None,True,None,3,1376ft2
Georgia,atlanta,nat,apa,6989940053,None,Birch Landing!!!Your New Home Awaits!!!,https://atlanta.craigslist.org/nat/apa/d/austell-birch-landingyour-new-home/6989940053.html,2019-10-03,18:25,$862,Austell,True,None,2,650ft2
Georgia,atlanta,nat,apa,6990375060,None,"Welcome to Birch Landing, Awesome Scenery, Affordable Prices!!!",https://atlanta.craigslist.org/nat/apa/d/austell-welcome-to-birch-landing/6990375060.html,2019-10-03,18:24,$912,Austell,True,None,2,650ft2
Georgia,atlanta,nat,apa,6990515597,None,"Welcome to Birch Landing, Awesome Scenery, Affordable Prices!!!",https://atlanta.craigslist.org/nat/apa/d/austell-welcome-to-birch-landing/6990515597.html,2019-10-03,18:24,$1104,Austell,True,None,2,1050ft2
Georgia,atlanta,nat,apa,6990619865,None,AMAZING FLOOR PLANS....TOUR & LEASE TODAY at BIRCH LANDING APTS!!,https://atlanta.craigslist.org/nat/apa/d/austell-amazing-floor-planstour-lease/6990619865.html,2019-10-03,18:24,$1105,Austell,True,None,2,1250ft2
Georgia,atlanta,nat,apa,6990621302,None,AMAZING FLOOR PLANS....TOUR & LEASE TODAY at BIRCH LANDING APTS!!,https://atlanta.craigslist.org/nat/apa/d/austell-amazing-floor-planstour-lease/6990621302.html,2019-10-03,18:23,$887,Austell,True,None,1,555ft2
Georgia,atlanta,nat,apa,6990623663,None,AMAZING FLOOR PLANS....TOUR & LEASE TODAY at BIRCH LANDING APTS!!,https://atlanta.craigslist.org/nat/apa/d/austell-amazing-floor-planstour-lease/6990623663.html,2019-10-03,18:23,$1154,Austell,True,None,2,1050ft2
Georgia,atlanta,nat,apa,6975125487,None,"Detached garage, Separate storage, Controlled access/gated",https://atlanta.craigslist.org/nat/apa/d/lilburn-detached-garage-separate/6975125487.html,2019-10-03,18:22,$1005,None,True,None,1,None
Georgia,atlanta,nat,apa,6975577693,None,"Luxury Apartments in Roswell $1,000 OFF Available Now",https://atlanta.craigslist.org/nat/apa/d/atlanta-luxury-apartments-in-roswell/6975577693.html,2019-10-03,18:20,$1350,Roswell,True,None,2,1232ft2
Georgia,atlanta,nat,apa,6992138309,None,Living Live Better at Parc Shores Duluth GA,https://atlanta.craigslist.org/nat/apa/d/duluth-living-live-better-at-parc/6992138309.html,2019-10-03,18:17,$1205,Duluth,True,None,2,1200ft2
Georgia,atlanta,nat,apa,6992134867,None,Two Bedroom Condo on Lake Lanier at Port Royale Marina,https://atlanta.craigslist.org/nat/apa/d/gainesville-two-bedroom-condo-on-lake/6992134867.html,2019-10-03,18:15,$1900,Gainesville Ga. Forsyth Couny,True,None,2,950ft2
Georgia,atlanta,nat,apa,6971228052,None,GET INTO BED WITH US ;)   WE WON'T DISAPPOINT!!!!!!!!!!!!,https://atlanta.craigslist.org/nat/apa/d/decatur-get-into-bed-with-us-we-wont/6971228052.html,2019-10-03,18:15,$0,None,True,None,None,None
Georgia,atlanta,nat,apa,6992120688,None,The Eva Atlanta,https://atlanta.craigslist.org/nat/apa/d/atlanta-the-eva-atlanta/6992120688.html,2019-10-03,18:14,$1710,"789 Hammond Dr. Sandy Springs, GA",True,None,2,1163ft2
Georgia,atlanta,nat,apa,6992135772,None,Roomate Style Floor Plan,https://atlanta.craigslist.org/nat/apa/d/lawrenceville-roomate-style-floor-plan/6992135772.html,2019-10-03,18:14,$980,Lawrenceville,True,None,None,None
Georgia,atlanta,nat,apa,6992134170,None,Luxury spacious 3 bedroom,https://atlanta.craigslist.org/nat/apa/d/lawrenceville-luxury-spacious-3-bedroom/6992134170.html,2019-10-03,18:11,$1119,Lawrenceville,True,None,None,None
Georgia,atlanta,nat,apa,6992133929,None,"Perfect Location, Shimmering Pool, Private Balconies",https://atlanta.craigslist.org/nat/apa/d/perfect-location-shimmering-pool/6992133929.html,2019-10-03,18:11,$936,Atlanta,True,None,2,940ft2
Georgia,atlanta,nat,apa,6992133756,None,"Come Visit Today, Monthly Resident Events, Shimmering Pool",https://atlanta.craigslist.org/nat/apa/d/come-visit-today-monthly-resident/6992133756.html,2019-10-03,18:11,$880,Atlanta,True,None,1,750ft2
Georgia,atlanta,nat,apa,6992133631,None,"Convenient Location, Black Appliances, Flexible Lease Terms",https://atlanta.craigslist.org/nat/apa/d/convenient-location-black-appliances/6992133631.html,2019-10-03,18:10,$1266,Atlanta,True,None,3,1400ft2
Georgia,atlanta,nat,apa,6992133533,None,"WiFi Lounge, High-Speed Internet Available, Picnic Areas",https://atlanta.craigslist.org/nat/apa/d/atlanta-wifi-lounge-high-speed-internet/6992133533.html,2019-10-03,18:10,$1418,None,True,None,1,830ft2
Georgia,atlanta,nat,apa,6992092940,None,"☆ Marietta Apartment Living, Sparkling Pool, Breakfast Bar",https://atlanta.craigslist.org/nat/apa/d/marietta-marietta-apartment-living/6992092940.html,2019-10-03,18:10,$1870,None,True,None,3,1376ft2
Georgia,atlanta,nat,apa,6992133231,None,"Now Available, Renovated Apartments, Wood Style Floors",https://atlanta.craigslist.org/nat/apa/d/now-available-renovated-apartments-wood/6992133231.html,2019-10-03,18:10,$1073,Atlanta,True,None,2,1050ft2
Georgia,atlanta,nat,apa,6990658757,None,$500 OFF RENT! FREE APP AND ADMIN FEE!,https://atlanta.craigslist.org/nat/apa/d/woodstock-500-off-rent-free-app-and/6990658757.html,2019-10-03,18:10,$1472,None,True,None,3,1377ft2
Georgia,atlanta,nat,apa,6992133042,None,"Save BIG, Flexible Lease Terms, Renovated Apartments",https://atlanta.craigslist.org/nat/apa/d/save-big-flexible-lease-terms-renovated/6992133042.html,2019-10-03,18:09,$880,Atlanta,True,None,1,750ft2
Georgia,atlanta,nat,apa,6992133027,None,"Garage, Picnic Areas, YMCA Club Discount",https://atlanta.craigslist.org/nat/apa/d/atlanta-garage-picnic-areas-ymca-club/6992133027.html,2019-10-03,18:09,$1415,None,True,None,1,830ft2
Georgia,atlanta,nat,apa,6990602723,None,"Park Towers, Perimeter,Concierge,Security,Pool,Tennis,Covered parking",https://atlanta.craigslist.org/nat/apa/d/atlanta-park-towers/6990602723.html,2019-10-03,18:09,$1450,Sandy Springs-Dunwoody-Perimeter Mall,True,None,1,900ft2
Georgia,atlanta,nat,apa,6970849004,None,"Air Conditioning, On-Site Maintenance, Extra Storage",https://atlanta.craigslist.org/nat/apa/d/alpharetta-air-conditioning-on-site/6970849004.html,2019-10-03,18:07,$1212,Beautiful and Cozy Neighborhood!,True,None,1,983ft2
Georgia,atlanta,nat,apa,6990405585,None,"Spacious Living Areas, Ceiling Fans, Resident Events",https://atlanta.craigslist.org/nat/apa/d/atlanta-spacious-living-areas-ceiling/6990405585.html,2019-10-03,18:04,$1099,None,True,None,1,756ft2
Georgia,atlanta,nat,apa,6992128284,None,Move in Ready! Sunroom / Patio Options Available!,https://atlanta.craigslist.org/nat/apa/d/norcross-move-in-ready-sunroom-patio/6992128284.html,2019-10-03,18:03,$1485,None,True,None,None,None
Georgia,atlanta,nat,apa,6986260747,None,"♥ Apartment Home in DUNWOODY, Close to Shopping, BBQ/Picnic Area",https://atlanta.craigslist.org/nat/apa/d/atlanta-apartment-home-in-dunwoody/6986260747.html,2019-10-03,18:02,$1190,"DUNWOODY, SANDY SPRINGS, PERIMETER, ROSWELL, ATLANTA",True,None,1,616ft2
Georgia,atlanta,nat,apa,6986246434,None,"Storage space, Sundeck, Laundry room",https://atlanta.craigslist.org/nat/apa/d/roswell-storage-space-sundeck-laundry/6986246434.html,2019-10-03,18:01,$1415,None,True,None,2,None
Georgia,atlanta,nat,apa,6992124995,None,"Spacious Bedrooms with Ceiling Fans, Puppy Park, Large Living Rooms",https://atlanta.craigslist.org/nat/apa/d/atlanta-spacious-bedrooms-with-ceiling/6992124995.html,2019-10-03,17:58,$1532,Atlanta,True,None,2,1360ft2
Georgia,atlanta,nat,apa,6992124606,None,AVAILABLE NOW!!! 2 BED 2 BATH WITH LAKE VIEWS,https://atlanta.craigslist.org/nat/apa/d/atlanta-available-now-2-bed-2-bath-with/6992124606.html,2019-10-03,17:58,$1484,"8600 Roberts Drive Atlanta, GA",True,None,2,1250ft2
Georgia,atlanta,nat,apa,6992121369,None,RENOVATED!!!  1 BED 1 BATH WITH DEN,https://atlanta.craigslist.org/nat/apa/d/atlanta-renovated-1-bed-1-bath-with-den/6992121369.html,2019-10-03,17:53,$1069,"8600 Roberts Drive Atlanta, GA",True,None,1,1075ft2
Georgia,atlanta,nat,apa,6978134374,None,"Microwave, Community Laundry Facility, Carwash",https://atlanta.craigslist.org/nat/apa/d/peachtree-corners-microwave-community/6978134374.html,2019-10-03,17:52,$1069,None,True,None,1,900ft2
Georgia,atlanta,nat,apa,6992092730,None,"☀ Marietta apartment for rent, Air Conditioning, Ceiling Fans",https://atlanta.craigslist.org/nat/apa/d/marietta-marietta-apartment-for-rent/6992092730.html,2019-10-03,17:49,$1549,None,True,None,2,1148ft2
Georgia,atlanta,nat,apa,6992116618,None,Arium Cumberland,https://atlanta.craigslist.org/nat/apa/d/marietta-arium-cumberland/6992116618.html,2019-10-03,17:46,$1195,None,True,None,None,None
Georgia,atlanta,nat,apa,6988005908,5102198293,"Restored 1920's Craftsman 2/2 Bungalow, Hardwoods, Attic/Basement",https://atlanta.craigslist.org/nat/apa/d/restored-1920s-craftsman-2-2-bungalow/6988005908.html,2019-10-03,17:46,$1390,Atlanta - West End,True,None,2,1300ft2
Georgia,atlanta,nat,apa,6992093154,None,"☺ Apartment Home in Marietta, Hardwood Floors, Children's Play Area",https://atlanta.craigslist.org/nat/apa/d/marietta-apartment-home-in-marietta/6992093154.html,2019-10-03,17:44,$1245,None,True,None,1,775ft2
Georgia,atlanta,nat,apa,6975123709,None,"Playground, Complimentary Car Care Center, Controlled Access",https://atlanta.craigslist.org/nat/apa/d/marietta-playground-complimentary-car/6975123709.html,2019-10-03,17:42,$975,Marietta,True,None,1,960ft2
Georgia,atlanta,nat,apa,6992085166,None,"֍ Belmont Place in Marietta, Lighted Tennis Courts, Free Coffee",https://atlanta.craigslist.org/nat/apa/d/marietta-belmont-place-in-marietta/6992085166.html,2019-10-03,17:42,$1870,None,True,None,3,1376ft2
Georgia,atlanta,nat,apa,6988639623,None,"Easy Access to I-285, WiFi Lounge, Grill Areas Near Pool & Courtyard",https://atlanta.craigslist.org/nat/apa/d/atlanta-easy-access-to-285-wifi-lounge/6988639623.html,2019-10-03,17:37,$1480,None,True,None,1,830ft2
Georgia,atlanta,nat,apa,6992108642,None,+++++Luxury Living with Marta Access+++++,https://atlanta.craigslist.org/nat/apa/d/atlanta-luxury-living-with-marta-access/6992108642.html,2019-10-03,17:35,$1296,Sandy Springs,True,None,1,780ft2
Georgia,atlanta,nat,apa,6992108454,None,"Awesome Location, Online Payments, Stainless Appliances & More!",https://atlanta.craigslist.org/nat/apa/d/atlanta-awesome-location-online/6992108454.html,2019-10-03,17:35,$1448,Sandy Springs,True,None,1,950ft2
Georgia,atlanta,nat,apa,6992091053,None,"Call for Details, Cats and Dogs Welcome, Two Resort Style Pools",https://atlanta.craigslist.org/nat/apa/d/call-for-details-cats-and-dogs-welcome/6992091053.html,2019-10-03,17:35,$1377,Lawrenceville,True,None,2,1253ft2
Georgia,atlanta,nat,apa,6992108111,None,+++++Luxury Living with Marta Access+++++,https://atlanta.craigslist.org/nat/apa/d/atlanta-luxury-living-with-marta-access/6992108111.html,2019-10-03,17:34,$1919,Sandy Springs,True,None,2,1395ft2
Georgia,atlanta,nat,apa,6992107931,None,Awesome Three bedroom,https://atlanta.craigslist.org/nat/apa/d/atlanta-awesome-three-bedroom/6992107931.html,2019-10-03,17:34,$1949,Sandy Springs,True,None,3,None
Georgia,atlanta,nat,apa,6992106689,None,"Business Center, Access Gate, Outdoor Kitchen & Gas Grills at Pool",https://atlanta.craigslist.org/nat/apa/d/atlanta-business-center-access-gate/6992106689.html,2019-10-03,17:33,$1799,None,True,None,2,1203ft2
Georgia,atlanta,nat,apa,6992085373,None,"WOW! Unbelievable! $1030 Beautiful 2 bed 2,5 bath 2 story Townhouse. C",https://atlanta.craigslist.org/nat/apa/d/atlanta-wow-unbelievable-1030-beautiful/6992085373.html,2019-10-03,17:31,$1030,Peachtree Corners,True,None,2,1800ft2
Georgia,atlanta,nat,apa,6983641325,None,"❄ Marietta apartment for rent, Controlled Access Gates, 9' Ceilings",https://atlanta.craigslist.org/nat/apa/d/marietta-marietta-apartment-for-rent/6983641325.html,2019-10-03,17:29,$1245,Marietta,True,None,1,775ft2
Georgia,atlanta,nat,apa,6992084751,None,"♥ Marietta Apartment Living, Breakfast Bar, Ceiling Fans",https://atlanta.craigslist.org/nat/apa/d/marietta-marietta-apartment-living/6992084751.html,2019-10-03,17:28,$1245,None,True,None,1,775ft2
Georgia,atlanta,nat,apa,6986267739,None,"Private Patio Storage, Plank Flooring, Brushed Nickel Light Fixtures",https://atlanta.craigslist.org/nat/apa/d/peachtree-corners-private-patio-storage/6986267739.html,2019-10-03,17:28,$1060,None,True,None,1,900ft2
Georgia,atlanta,nat,apa,6987922102,None,"❄ DUNWOODY apartment for rent, Billiards Table, Night Patrol",https://atlanta.craigslist.org/nat/apa/d/atlanta-dunwoody-apartment-for-rent/6987922102.html,2019-10-03,17:27,$1220,"DUNWOODY, SANDY SPRINGS, PERIMETER, ROSWELL, ATLANTA",True,None,1,616ft2
Georgia,atlanta,nat,apa,6977378220,None,"Large Breeds Accepted, Private Entry, Soccer Field",https://atlanta.craigslist.org/nat/apa/d/peachtree-corners-large-breeds-accepted/6977378220.html,2019-10-03,17:25,$979,Peachtree Corners,True,None,1,710ft2
Georgia,atlanta,nat,apa,6992100034,None,"New Outdoor Areas, Basketball Court, Tile Backsplach",https://atlanta.craigslist.org/nat/apa/d/new-outdoor-areas-basketball-court-tile/6992100034.html,2019-10-03,17:23,$880,Atlanta,True,None,1,750ft2
Georgia,atlanta,nat,apa,6992099976,None,"Courtesy Officer on Site, Gated Parking, Flexible Lease Terms",https://atlanta.craigslist.org/nat/apa/d/atlanta-courtesy-officer-on-site-gated/6992099976.html,2019-10-03,17:23,$1435,None,True,None,1,622ft2
Georgia,atlanta,nat,apa,6992099852,None,"Now Available, Shimmering Pool, Black Appliances",https://atlanta.craigslist.org/nat/apa/d/now-available-shimmering-pool-black/6992099852.html,2019-10-03,17:23,$1266,Atlanta,True,None,3,1400ft2
Georgia,atlanta,nat,apa,6992099562,None,"Stylish Features, Fireplaces, Fitness Center",https://atlanta.craigslist.org/nat/apa/d/stylish-features-fireplaces-fitness/6992099562.html,2019-10-03,17:23,$1073,Atlanta,True,None,2,1050ft2
Georgia,atlanta,nat,apa,6992099402,None,"Modern Amenities, Renovated Apartments, Walking Trails",https://atlanta.craigslist.org/nat/apa/d/modern-amenities-renovated-apartments/6992099402.html,2019-10-03,17:22,$1496,Atlanta,True,None,3,1600ft2
Georgia,atlanta,nat,apa,6992099192,None,"Schedule a Tour, Private Balconies, Basketball Court",https://atlanta.craigslist.org/nat/apa/d/schedule-tour-private-balconies/6992099192.html,2019-10-03,17:22,$936,Atlanta,True,None,2,940ft2
Georgia,atlanta,nat,apa,6992092844,None,"♥ Marietta Apartment Homes, Free Coffee, Hardwood Floors",https://atlanta.craigslist.org/nat/apa/d/marietta-marietta-apartment-homes-free/6992092844.html,2019-10-03,17:19,$1870,None,True,None,3,1376ft2
Georgia,atlanta,nat,apa,6992096254,None,Race to the Front of the Line for Our Most Popular Floor Plan,https://atlanta.craigslist.org/nat/apa/d/roswell-race-to-the-front-of-the-line/6992096254.html,2019-10-03,17:18,$1075,"Roswell, GA",True,None,2,1365ft2
Georgia,atlanta,nat,apa,6992085041,None,"❄ Marietta Apartment Living, Hardwood Floors, Lighted Tennis Courts",https://atlanta.craigslist.org/nat/apa/d/marietta-marietta-apartment-living/6992085041.html,2019-10-03,17:18,$1870,None,True,None,3,1376ft2
Georgia,atlanta,nat,apa,6992095774,None,AVAILABLE NOW!!! 2 BED 2 BATH WITH WOODED VIEWS!!!,https://atlanta.craigslist.org/nat/apa/d/atlanta-available-now-2-bed-2-bath-with/6992095774.html,2019-10-03,17:18,$1214,"8600 Roberts Drive Atlanta, GA",True,None,2,1250ft2
Georgia,atlanta,nat,apa,6980459638,None,"Public parks nearby, On call maintenance, Dishwasher",https://atlanta.craigslist.org/nat/apa/d/roswell-public-parks-nearby-on-call/6980459638.html,2019-10-03,17:16,$1145,"Roswell,Alpharetta, Norcross, Sandy Springs,",True,None,2,None
Georgia,atlanta,nat,apa,6992092450,None,"Professionally Managed, Wood Style Floors, Fireplaces",https://atlanta.craigslist.org/nat/apa/d/professionally-managed-wood-style/6992092450.html,2019-10-03,17:13,$1073,Atlanta,True,None,2,1050ft2
Georgia,atlanta,nat,apa,6992091776,None,"Comfort and Convenience, Newly Renovated Clubhouse, Wood Style Floors",https://atlanta.craigslist.org/nat/apa/d/comfort-and-convenience-newly-renovated/6992091776.html,2019-10-03,17:13,$880,Atlanta,True,None,1,750ft2
Georgia,atlanta,nat,apa,6992091272,None,"Lease Today, Tile Backsplach, Monthly Resident Events",https://atlanta.craigslist.org/nat/apa/d/lease-today-tile-backsplach-monthly/6992091272.html,2019-10-03,17:12,$1496,Atlanta,True,None,3,1600ft2
Georgia,atlanta,nat,apa,6992090764,None,"Perfect Location, Shimmering Pool, Private Balconies",https://atlanta.craigslist.org/nat/apa/d/perfect-location-shimmering-pool/6992090764.html,2019-10-03,17:11,$936,Atlanta,True,None,2,940ft2
Georgia,atlanta,nat,apa,6992090570,None,"Come Visit Today, Monthly Resident Events, Shimmering Pool",https://atlanta.craigslist.org/nat/apa/d/come-visit-today-monthly-resident/6992090570.html,2019-10-03,17:11,$880,Atlanta,True,None,1,750ft2
Georgia,atlanta,nat,apa,6971223204,None,"Delightful Community Kitchen, Large Kitchen Islands, Wheelchair Access",https://atlanta.craigslist.org/nat/apa/d/atlanta-delightful-community-kitchen/6971223204.html,2019-10-03,17:11,$1876,None,True,None,2,1205ft2
