CL State,CL Region,CL District,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
Illinois,chicago,sox,apa,6989180569,6959049676,♥ Spacious Home Available Now ♥,https://chicago.craigslist.org/sox/apa/d/clarendon-hills-spacious-home-available/6989180569.html,2019-10-01,18:52,$1900,Clarendon Hills,True,None,3,None
Illinois,chicago,sox,apa,6990732859,None,"MOKENA 3 BEDROOM, 1 BATH RANCH",https://chicago.craigslist.org/sox/apa/d/orland-park-mokena-3-bedroom-1-bath/6990732859.html,2019-10-01,18:23,$1690,MOKENA,False,None,3,None
Illinois,chicago,sox,apa,6990720817,None,GORGEOUS UPDATED 2 BEDROOM,https://chicago.craigslist.org/sox/apa/d/chicago-gorgeous-updated-2-bedroom/6990720817.html,2019-10-01,18:19,$950,90TH ELIZABETH,True,None,2,None
Illinois,chicago,sox,apa,6990708032,6684200693,✂️GREAT NEWS! WE'VE CUT PRICES✂️2BR1B W/HEAT|PARKING OPTION|HWD FLRS,https://chicago.craigslist.org/sox/apa/d/riverdale-great-news-weve-cut/6990708032.html,2019-10-01,18:04,$885,RIVERDALE,True,None,2,865ft2
Illinois,chicago,sox,apa,6990696093,6708826744,🥞THIS TOWN HOME IS JUST A CLICK AWAY!🥞HIGH-END FINISHES,https://chicago.craigslist.org/sox/apa/d/university-park-this-town-home-is-just/6990696093.html,2019-10-01,17:44,$1240,Park Forest,True,None,2,1347ft2
Illinois,chicago,sox,apa,6987394076,4717283634,"APARTAMENTO 3 recamaras/1.5 banos, equipado con estufa y refrijerador",https://chicago.craigslist.org/sox/apa/d/chicago-heights-apartamento-3-recamaras/6987394076.html,2019-10-01,17:32,$1100,E. 23rd St Chicago Heights,False,None,3,None
Illinois,chicago,sox,apa,6990691039,None,Super Fall Sale,https://chicago.craigslist.org/sox/apa/d/darien-super-fall-sale/6990691039.html,2019-10-01,17:31,$899,Darien,True,None,None,None
Illinois,chicago,sox,apa,6990689935,6576834118,💯2 BEDROOM RENTAL W/FREE HEAT💯DON'T BE THE LAST TO BOOK A TOUR!💯,https://chicago.craigslist.org/sox/apa/d/calumet-city-2-bedroom-rental-free/6990689935.html,2019-10-01,17:28,$1060,Calumet City,True,None,2,700ft2
Illinois,chicago,sox,apa,6987639916,None,HEATED UNIT AVAILABLE NOW,https://chicago.craigslist.org/sox/apa/d/chicago-heated-unit-available-now/6987639916.html,2019-10-01,17:26,$1300,79TH WOODS UNITS 1 & 3,True,None,3,None
Illinois,chicago,sox,apa,6987636177,6962756046,HEATED AND AVAILABLE NOW,https://chicago.craigslist.org/sox/apa/d/chicago-heated-and-available-now/6987636177.html,2019-10-01,17:26,$950,79TH PHILLIPS UNITS 2,True,None,2,None
Illinois,chicago,sox,apa,6983315880,None,"SECTION 8 WELCOME, WILL ACCEPT 1 BEDROOM VOUCHER",https://chicago.craigslist.org/sox/apa/d/chicago-section-8-welcome-will-accept-1/6983315880.html,2019-10-01,17:26,$1250,84TH @ INGLESIDE #2,True,None,2,None
Illinois,chicago,sox,apa,6983317249,None,NICE GARDEN UNIT READY NOW!!,https://chicago.craigslist.org/sox/apa/d/chicago-nice-garden-unit-ready-now/6983317249.html,2019-10-01,17:26,$1050,67TH @ STEWART UNIT G,False,None,3,None
Illinois,chicago,sox,apa,6969632605,None,NICE GARDEN READY NOW!!,https://chicago.craigslist.org/sox/apa/d/chicago-nice-garden-ready-now/6969632605.html,2019-10-01,17:25,$1350,70TH PL @ PAXTON GARDEN UNIT,True,None,None,None
Illinois,chicago,sox,apa,6979939473,None,SPACIOUS GARDEN UNIT READY NOW!!,https://chicago.craigslist.org/sox/apa/d/chicago-spacious-garden-unit-ready-now/6979939473.html,2019-10-01,17:25,$1250,300 BLK OF W MARQUETTE RD,False,None,3,None
Illinois,chicago,sox,apa,6987982358,5466094988,"Studio, Immediate occupancy, Quiet Location",https://chicago.craigslist.org/sox/apa/d/chicago-studio-immediate-occupancy/6987982358.html,2019-10-01,17:25,$595,954 E. 84th Place,True,None,None,420ft2
Illinois,chicago,sox,apa,6985619845,6974308005,NICE UNIT READY NOW!!,https://chicago.craigslist.org/sox/apa/d/chicago-nice-unit-ready-now/6985619845.html,2019-10-01,17:25,$1600,44TH PRAIRIE UNITS 2 & 3,True,None,3,None
Illinois,chicago,sox,apa,6987981254,5466094988,"Immediate occupancy, Quiet Location",https://chicago.craigslist.org/sox/apa/d/chicago-immediate-occupancy-quiet/6987981254.html,2019-10-01,17:25,$700,954 E. 84th Place,True,None,1,625ft2
Illinois,chicago,sox,apa,6987981619,6122701539,"Oakwood Apartments, immediate occupancy 1 bedroom, $700 per month",https://chicago.craigslist.org/sox/apa/d/chicago-heights-oakwood-apartments/6987981619.html,2019-10-01,17:25,$700,Chicago Heights,True,None,1,500ft2
Illinois,chicago,sox,apa,6987983396,5466094988,"Studio, Immediate occupancy, Quiet Location",https://chicago.craigslist.org/sox/apa/d/chicago-studio-immediate-occupancy/6987983396.html,2019-10-01,17:25,$595,954 E. 84th Place,True,None,None,420ft2
Illinois,chicago,sox,apa,6987248555,4723509321,3bds/1.5ba SE RENTA APARTAMENTO,https://chicago.craigslist.org/sox/apa/d/chicago-heights-3bds-15ba-se-renta/6987248555.html,2019-10-01,16:55,$1100,E. 23RD ST Chicago Heights,False,None,3,None
Illinois,chicago,sox,apa,6987250933,4713160088,3 recamaras con 1.5 banos SE RENTA APARTAMENTO,https://chicago.craigslist.org/sox/apa/d/chicago-heights-3-recamaras-con-15/6987250933.html,2019-10-01,16:38,$1100,23rd St Chicago Heights,False,None,3,None
Illinois,chicago,sox,apa,6990645226,None,Evergreen Park 4 Bedroom 1.5 Bathroom Home for Rent $1600,https://chicago.craigslist.org/sox/apa/d/evergreen-park-evergreen-park-4-bedroom/6990645226.html,2019-10-01,16:20,$1600,None,True,None,4,None
Illinois,chicago,sox,apa,6990645602,6941397890,READY TO LEASE! TWO BEDROOM W/ DINING ROOM W/ 🎁APPLIANCES!,https://chicago.craigslist.org/sox/apa/d/riverdale-ready-to-lease-two-bedroom/6990645602.html,2019-10-01,16:17,$940,Riverdale,True,None,2,660ft2
Illinois,chicago,sox,apa,6990644759,6977983359,For Rent - First-Floor Apartment in Convenient Location,https://chicago.craigslist.org/sox/apa/d/hickory-hills-for-rent-first-floor/6990644759.html,2019-10-01,16:16,$875,Hickory Hill,True,None,1,None
Illinois,chicago,sox,apa,6981995473,6751417416,2 Bedroon 2 Bath Condo (Park Forest),https://chicago.craigslist.org/sox/apa/d/park-forest-2-bedroon-2-bath-condo-park/6981995473.html,2019-10-01,16:15,$1100,Park Forest,True,None,2,None
Illinois,chicago,sox,apa,6990641916,None,Spacious updated unit in a charming brick multi-unit apartment,https://chicago.craigslist.org/sox/apa/d/chicago-spacious-updated-unit-in/6990641916.html,2019-10-01,16:12,$1450,8016 S Phillips,True,None,3,None
Illinois,chicago,sox,apa,6970982700,6930562420,(Showing Sat Morning) 2 Bed w/ 1 Garage Space - Move in Ready now!,https://chicago.craigslist.org/sox/apa/d/cicero-showing-sat-morning-2-bed-1/6970982700.html,2019-10-01,16:09,$1050,Cicero IL,True,None,2,None
