CL State,CL Region,CL District,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
California,sfbay,sby,rooms & shares,6976852892,6450346560,Room for rent!,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent/6976852892.html,2019-09-16,12:32,$850,san jose south,True,None,None,125ft2
California,sfbay,sby,rooms & shares,6980021807,4852967595,(1) Roomate needed for 2x1 REMODELED 2 bed 1 bath apartment,https://sfbay.craigslist.org/sby/roo/d/campbell-1-roomate-needed-for-2x1/6980021807.html,2019-09-16,12:28,$900,san jose west,True,None,None,800ft2
California,sfbay,sby,rooms & shares,6980020596,5386150632,Looking for 3rd Roommate,https://sfbay.craigslist.org/sby/roo/d/san-jose-looking-for-3rd-roommate/6980020596.html,2019-09-16,12:26,$1200,willow glen / cambrian,True,None,None,None
California,sfbay,sby,rooms & shares,6961244766,None,Furnished private room in brandnew house,https://sfbay.craigslist.org/sby/roo/d/cupertino-furnished-private-room-in/6961244766.html,2019-09-16,12:24,$1900,cupertino,True,None,None,180ft2
California,sfbay,sby,rooms & shares,6977460195,None,Well Connected Cupertino Treasure!,https://sfbay.craigslist.org/sby/roo/d/cupertino-well-connected-cupertino/6977460195.html,2019-09-16,12:23,$1465,cupertino,True,None,None,None
California,sfbay,sby,rooms & shares,6965412067,None,Downtown Los Gatos Master Bedroom with amenities,https://sfbay.craigslist.org/sby/roo/d/los-gatos-downtown-los-gatos-master/6965412067.html,2019-09-16,12:19,$1500,los gatos,True,None,None,400ft2
California,sfbay,sby,rooms & shares,6980003891,6959494959,Room with private bath available in high-end apartment near downtown,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-room-with-private-bath/6980003891.html,2019-09-16,12:18,$2100,sunnyvale,True,None,None,156ft2
California,sfbay,sby,rooms & shares,6971497472,None,Room for Rent 2 miles away from SJSU,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-2-miles-away/6971497472.html,2019-09-16,12:09,$920,san jose east,True,None,None,120ft2
California,sfbay,sby,rooms & shares,6978221103,None,Master Bedroom for Rent 2 miles away from SJSU,https://sfbay.craigslist.org/sby/roo/d/san-jose-master-bedroom-for-rent-2/6978221103.html,2019-09-16,12:09,$1100,san jose east,True,None,None,143ft2
California,sfbay,sby,rooms & shares,6980003177,None,Private Bedroom In A Beautiful Newly Remodel House $950,https://sfbay.craigslist.org/sby/roo/d/san-jose-private-bedroom-in-beautiful/6980003177.html,2019-09-16,12:08,$950,san jose north,True,None,None,None
California,sfbay,sby,rooms & shares,6980001950,None,Private room for rent,https://sfbay.craigslist.org/sby/roo/d/los-angeles-private-room-for-rent/6980001950.html,2019-09-16,12:06,$950,One mile North of the City of Gardena,True,None,None,None
California,sfbay,sby,rooms & shares,6970201636,None,"Large private bedroom in a cool 3B/2.5BA home near San Jose, Cupertino",https://sfbay.craigslist.org/sby/roo/d/santa-clara-large-private-bedroom-in/6970201636.html,2019-09-16,12:02,$1450,santa clara,True,None,None,1543ft2
California,sfbay,sby,rooms & shares,6979996791,6910918553,"CLEAN BRIGHT  MASTER BEDROOM -OWN BATH CLOSE TO DE ANZA,85",https://sfbay.craigslist.org/sby/roo/d/saratoga-clean-bright-master-bedroom/6979996791.html,2019-09-16,12:01,$995,san jose west,True,None,None,140ft2
California,sfbay,sby,rooms & shares,6976715455,None,Private Room and Bathroom in Prime Location,https://sfbay.craigslist.org/sby/roo/d/mountain-view-private-room-and-bathroom/6976715455.html,2019-09-16,11:57,$1625,mountain view,True,None,None,250ft2
California,sfbay,sby,rooms & shares,6976719676,None,Fantastic Room with Attached Bathroom next to Google,https://sfbay.craigslist.org/sby/roo/d/mountain-view-fantastic-room-with/6976719676.html,2019-09-16,11:57,$1625,mountain view,True,None,None,250ft2
California,sfbay,sby,rooms & shares,6973054052,6872203056,Santa Teresa - Room for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-santa-teresa-room-for-rent/6973054052.html,2019-09-16,11:56,$1250,san jose south,False,None,None,None
California,sfbay,sby,rooms & shares,6971572789,6921828954,SAN JOSE - Large room - convenient location,https://sfbay.craigslist.org/sby/roo/d/san-jose-san-jose-large-room-convenient/6971572789.html,2019-09-16,11:56,$950,san jose south,True,None,None,None
California,sfbay,sby,rooms & shares,6962308231,None,Room for rent. Private entrance-bath,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-private-entrance/6962308231.html,2019-09-16,11:54,$1250,san jose south,True,None,None,190ft2
California,sfbay,sby,rooms & shares,6973130070,5695660190,Room in Downtown Sunnyvale,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-room-in-downtown-sunnyvale/6973130070.html,2019-09-16,11:52,$1000,sunnyvale,True,None,None,130ft2
California,sfbay,sby,rooms & shares,6977967856,None,Master Bedroom 4 Rent/Utilities Included (,https://sfbay.craigslist.org/sby/roo/d/milpitas-master-bedroom-4-rent/6977967856.html,2019-09-16,11:52,$1200,milpitas,False,None,None,None
California,sfbay,sby,rooms & shares,6979964186,6963714034,Large 1bd with attached bath available For Rent close to Great Mall,https://sfbay.craigslist.org/sby/roo/d/san-jose-large-1bd-with-attached-bath/6979964186.html,2019-09-16,11:50,$1200,milpitas,True,None,None,150ft2
California,sfbay,sby,rooms & shares,6970806375,6606074633,$769 Room- separate private entrance(sanjose dwntwn-Walkg distanceSJSU,https://sfbay.craigslist.org/sby/roo/d/san-jose-769-room-separate-private/6970806375.html,2019-09-16,11:48,$769,san jose downtown,True,None,None,None
California,sfbay,sby,rooms & shares,6975873885,6882729447,Room for Rent South San Jose Newly Remodeled Home!,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-south-san-jose/6975873885.html,2019-09-16,11:44,$1250,san jose south,True,None,None,100ft2
California,sfbay,sby,rooms & shares,6975226035,None,*******  Spacious Bedroom with an attached Bath ******,https://sfbay.craigslist.org/sby/roo/d/san-jose-spacious-bedroom-with-an/6975226035.html,2019-09-16,11:43,$1125,san jose north,True,None,None,None
California,sfbay,sby,rooms & shares,6967579989,6915276985,全新套房出租丶獨立出入,https://sfbay.craigslist.org/sby/roo/d/milpitas/6967579989.html,2019-09-16,11:43,$800,milpitas,True,None,None,None
California,sfbay,sby,rooms & shares,6967579681,6915276985,全新套房出租丶獨立出入,https://sfbay.craigslist.org/sby/roo/d/milpitas/6967579681.html,2019-09-16,11:43,$800,milpitas,True,None,None,None
California,sfbay,sby,rooms & shares,6979976801,6972883708,Room For Share,https://sfbay.craigslist.org/sby/roo/d/milpitas-room-for-share/6979976801.html,2019-09-16,11:40,$900,san jose north,True,None,None,130ft2
California,sfbay,sby,rooms & shares,6979881731,6976713029,Master bedroom with private bathroom in 4 bedrooms house!,https://sfbay.craigslist.org/sby/roo/d/san-jose-master-bedroom-with-private/6979881731.html,2019-09-16,11:38,$1500,san jose east,True,None,None,None
California,sfbay,sby,rooms & shares,6979963059,6904860750,"四分钟走到 De Anza College, Cupertino",https://sfbay.craigslist.org/sby/roo/d/cupertino-de-anza-college-cupertino/6979963059.html,2019-09-16,11:26,$1100,cupertino,True,None,None,None
California,sfbay,sby,rooms & shares,6979962482,4593634961,Room for Rent at $660.00 per month,https://sfbay.craigslist.org/sby/roo/d/room-for-rent-at-per-month/6979962482.html,2019-09-16,11:25,$660,gilroy,False,None,None,None
California,sfbay,sby,rooms & shares,6959499655,None,"UTILS INCL! S, M, L rooms avail! CalTrain, Can be furnished + House",https://sfbay.craigslist.org/sby/roo/d/sunnyvale-utils-incl-m-rooms-avail/6959499655.html,2019-09-16,11:20,$1575,sunnyvale,True,None,None,None
California,sfbay,sby,rooms & shares,6970237594,None,"Wkl, Private room with seperate entrance and furniture",https://sfbay.craigslist.org/sby/roo/d/milpitas-wkl-private-room-with-seperate/6970237594.html,2019-09-16,11:16,$325,san jose north,True,None,None,None
California,sfbay,sby,rooms & shares,6979869453,6941262122,Room for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent/6979869453.html,2019-09-16,11:10,$900,san jose north,True,None,None,None
California,sfbay,sby,rooms & shares,6971249753,None,"1Bed/1Bath, All utilities+AT&T wifi+W/D included, near Fremont Hub",https://sfbay.craigslist.org/sby/roo/d/san-francisco-1bed-1bath-all/6971249753.html,2019-09-16,11:09,$810,fremont / union city / newark,False,None,None,None
California,sfbay,sby,rooms & shares,6979942245,6894925881,House with a nice furnitured room for single MAN near Santana Row,https://sfbay.craigslist.org/sby/roo/d/san-jose-house-with-nice-furnitured/6979942245.html,2019-09-16,11:05,$1200,san jose west,True,None,None,None
California,sfbay,sby,rooms & shares,6974568130,6954354503,$800 Single home Room for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-800-single-home-room-for-rent/6974568130.html,2019-09-16,11:04,$800,san jose south,True,None,None,None
California,sfbay,sby,rooms & shares,6971034344,6849336960,1 Bed + bath,https://sfbay.craigslist.org/sby/roo/d/san-jose-1-bed-bath/6971034344.html,2019-09-16,11:03,$1500,san jose downtown,True,None,None,None
California,sfbay,sby,rooms & shares,6971032199,6832852147,Beautiful master bedroom,https://sfbay.craigslist.org/sby/roo/d/san-jose-beautiful-master-bedroom/6971032199.html,2019-09-16,10:59,$1800,san jose downtown,True,None,None,None
California,sfbay,sby,rooms & shares,6979931233,None,Room in Shared Home,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-in-shared-home/6979931233.html,2019-09-16,10:55,$750,san jose east,True,None,None,None
California,sfbay,sby,rooms & shares,6979925048,6969394281,Offering a room in a two bedroom/one bath apartment,https://sfbay.craigslist.org/sby/roo/d/san-jose-offering-room-in-two-bedroom/6979925048.html,2019-09-16,10:47,$1100,campbell,True,None,None,1100ft2
California,sfbay,sby,rooms & shares,6979924758,6637363247,Furnished room in quiet home.,https://sfbay.craigslist.org/sby/roo/d/gilroy-furnished-room-in-quiet-home/6979924758.html,2019-09-16,10:47,$850,gilroy,True,None,None,None
California,sfbay,sby,rooms & shares,6979883487,6894684109,Large Furnished Room close to Apple & De Anza College w/excellent view,https://sfbay.craigslist.org/sby/roo/d/cupertino-large-furnished-room-close-to/6979883487.html,2019-09-16,10:35,$1350,cupertino,True,None,None,150ft2
California,sfbay,sby,rooms & shares,6960823228,None,Top Floor Room for Rent by Santana Row,https://sfbay.craigslist.org/sby/roo/d/san-jose-top-floor-room-for-rent-by/6960823228.html,2019-09-16,10:35,$1450,san jose west,True,None,None,None
California,sfbay,sby,rooms & shares,6979908918,6946875205,"2 Rooms available, Mathilda / Maude, Near Mountain View",https://sfbay.craigslist.org/sby/roo/d/sunnyvale-2-rooms-available-mathilda/6979908918.html,2019-09-16,10:31,$895,mountain view,True,None,None,None
California,sfbay,sby,rooms & shares,6979902342,6946024408,Furnished Room with private entrance-Close to Mathilda/Maude,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-furnished-room-with-private/6979902342.html,2019-09-16,10:25,$895,sunnyvale,True,None,None,None
California,sfbay,sby,rooms & shares,6974881192,5282401512,Room for Rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent/6974881192.html,2019-09-16,10:21,$650,san jose east,False,None,None,None
